0	Female U.S.A 25-34 Caucasian SomeHighSchool,NoDiploma	at a giant book fair .	Today at school, there was a giant book fair .
1	Female U.S.A 35-44 Caucasian Edu-AssociateDegree	they had a little of everything .	We even got to watch as they cut off the pieces of meat we selected .
0	Female U.S.A 35-44 Caucasian SomeHighSchool,NoDiploma	a bus comes and picks up patients for appointments .	Our ride is here to pick us up .
0	Male U.S.A 55-74 Caucasian Master	their celebration was a great and commemorated achievement within their company .	When we graduated we celebrated at the beach .
0	Female U.K 35-44 Caucasian Bachelor	the animals on the asian beach is interesting .	The asian beach has many animals .
0	Female U.S.A 55-74 Caucasian HighSchool	everyone had a great time | nothing beats hanging out with your friends .	John said he had a great time hanging with his friends that day .
0	Male U.S.A 25-34 Ethnic-NativeAmerican Bachelor	arriving for our day at the lake | all the family gathering .	The lake is where the gathering will be with the family .
1	Female U.S.A 55-74 Caucasian TradeOrTechnicalOrVocationalTraining	we have the clams ready to be eaten with limes .	Oysters on the half shell is served as an appetizer .
0	Male U.S.A 18-24 Other NoDegree	everyone arrived and started having a great time .	At the time the party started the guests arrived .
0	Male U.S.A 18-24 HispanicOrLatino HighSchool	what a july 4th ! i spent the holiday with my friends as we went to a nearby city pool party .	Students spent time enjoying the pool party .
0	Male U.S.A 25-34 EastAsian Master	afterwards we got together for some group photos .	Of course we couldn't have a party without photos of friends .
1	Female U.S.A 18-24 Caucasian Bachelor	a close up of a good friend who attended .	Our close friend attended with us .
0	Female U.S.A 55-74 Caucasian SomeHighSchool,NoDiploma	although i like this picture | i am terrified of the ferris wheel .	When I rode the ferris wheel I felt absolutely terrified, but once I pctured myself as one gumball amongst a sea of others, I felt a calm within me .
1	Female U.S.A 25-34 African HighSchool	the temple was built in the traditional japanese architectural design .	cherry blossoms are seen in front of a large Japanese building .
1	Female U.S.A 25-34 Caucasian Master	it 's clearly standing room only .	There was standing room only .
0	Male U.S.A 55-74 Caucasian NoDegree	last week i got lost in downtown and wandered around for about an hour .	Last week I wandered around the city and got lost .
0	Male U.S.A 18-24 SouthAsian HighSchool	even the security guys got into it	Everyone, including the police were in on the festivities .
1	Male U.S.A 55-74 Caucasian HighSchool	the students were shown these charts and educated on the conditions the location surface .	And here, at last, is a photo of the sun .
0	Non-binary U.S.A 25-34 Caucasian NoDegree	the kites were flying high in the sky .	the sky was clear and blue with lots of kites flying around .
0	Female U.S.A 25-34 Other NoDegree	some people were inside playing games .	When they get home, they decide to play a card game .
1	Female U.S.A 18-24 HispanicOrLatino HighSchool	above all that | though | he was absolutely skilled at surfing .	Surfing is a skilled that you absolutely need to master before big risk into the ocean .
1	Male U.S.A 25-34 African NoDegree	we went to the coast and found some really neat places .	On one trip we went to the coast .
1	Male U.K 35-44 Caucasian Edu-AssociateDegree	it was a cold morning at -17 degrees celsius .	This morning was an early start for the family, early and cold .
1	Female U.S.A 35-44 Caucasian Edu-AssociateDegree	my brother is rubbing my head to relax me before halloween night .	Rubbing my back is a sure way to get me to relax at night .
1	Female U.S.A 25-34 Caucasian HighSchool	in the windows people looked out | waiting for the naked santas to arrive .	The Happy Elf Brigade returned home, swearing to catch them next time .
0	Female U.S.A 18-24 Other HighSchool	the money raised will help buy equipment that will make lives better .	Some of the students had even helped to raise money for other kids that were not as fortunate as themselves, and gave presentations on their efforts .
0	Male U.S.A 25-34 SouthAsian Bachelor	they trained out in the water with the understanding that many foreigners would drown if they do n't get some certified lifeguards in place before the opening .	The water was cold but the people were understanding as they had been trained already .
0	Male U.S.A 18-24 Ethnic-NativeAmerican Bachelor	my brother-in-law was competing so my son went to wish him luck .	They went shopping yesterday for sunglasses .
1	Male U.S.A 35-44 Caucasian Bachelor	we ordered a lot of food . it was very good .	These images are not loading
0	Female U.S.A 55-74 Caucasian NoDegree	listen for the drum - the beat of our hearts	The drum line in the parade was really good .
0	Male U.S.A 55-74 Caucasian HighSchool	[male] was to be given a special award tonight .	Tonight a male employee, who has worked very hard, is getting special recognition .
1	Female U.S.A 25-34 Caucasian Edu-AssociateDegree	the temple was getting ready for a festival .	In Asia, there are many beautiful landscapes that can't be duplicated elsewhere .
1	Female U.S.A 18-24 Caucasian NoDegree	later in the afternoon | we saw another sign reminding us of the loving v. location case .	We had many loving signs that would remind people about violence
1	Male U.S.A 25-34 Caucasian HighSchool	the karaoke night was a great idea !	Chuck was stoned out of his mind, though, and thought Jeff and Sarah's make out session was awesome .
1	Male U.S.A 18-24 Caucasian Master	and | [male] left the room was back to good health .	He was a proud boy to do this
0	Female U.S.A 45-54 EastAsian TradeOrTechnicalOrVocationalTraining	the shrimp were so fresh and delicious .	The waitress was pleasant and suggested the shrimp scampi as it was extremely fresh and delicious .
0	Female U.S.A 18-24 HispanicOrLatino Bachelor	we then went to sign everything to make it all legal .	After the ceremony they had to sign the license to make it legal
0	Male U.S.A 35-44 Caucasian Bachelor	i saw a snake but i do n't think it showed in this picture .	I took a picture of a snake
1	Female U.S.A 25-34 Caucasian Master	and introduced new people to her literary genius .	People loved being introduced to different literary heros .
0	Male U.S.A 45-54 African TradeOrTechnicalOrVocationalTraining	the artistic grass is unique to look at .	The artwork is extreme and unique
1	Female U.S.A 18-24 Caucasian Bachelor	we came to a peaceful place where there were few people around .	I can have a picnic with a view of the bridge .
1	Male U.S.A 25-34 Ethnic-NativeAmerican Master	the food was superb .	THE PAIR TAKE PHOTO
0	Male U.K 35-44 Caucasian Bachelor	there were also many street performers .	And what's not to love about street performers ?
0	Male U.S.A 18-24 Other NoDegree	at night there were a lot of lights on the pier .	IT IS A SUN SET
1	Female U.S.A 45-54 Ethnic-NativeAmerican Master	it was a great day in the city | which looks even more beautiful at night !	Kim loved the city, no matter the time of day or night and hoped someday she could live there .
1	Female U.S.A 55-74 Caucasian Bachelor	the girls started arriving in their short | tight dresses .	A few girls dressed up in tight short dresses .
0	Female U.S.A 25-34 Caucasian HighSchool	their friends [female] and [male] are there with them .	this person always very smile
0	Male U.S.A 45-54 Caucasian NoDegree	our first vacation pic together !	We were on vacation, and didn't know anyone so we asked a local to snap a pic .
0	Male U.S.A 55-74 Caucasian NoDegree	we had some great scenic views from where we stayed .	My view were I stayed had a beautiful scenic adventure .
1	Female U.S.A 25-34 Caucasian Edu-AssociateDegree	the logo of the restaurant is very clean and sleek .	The group decided to hit up this new, trendy restaurant they'd heard so much about .
1	Female U.S.A 25-34 Caucasian Bachelor	the family enjoyed a nice bike ride down the pier to start their vacation ...	We stopped to admire the view from our bikes .
0	Female U.S.A 25-34 Ethnic-NativeAmerican TradeOrTechnicalOrVocationalTraining	we took a break to warm up and have a quick dinner .	She stopped to warm up and eat a quick dinner .
0	Male U.S.A 25-34 SouthAsian Doctorate	they walked on the road as one .	They walked on the road to their destination .
1	Female U.S.A 18-24 Caucasian Bachelor	he kept putting the woman outside .	One woman was late and was putting on her costume in the bathroom .
0	Female U.S.A 25-34 HispanicOrLatino Bachelor	at the conference | we encountered an extremely enthusiastic young man who could n't resist hamming it up for our camera .	Everyone agreed Chris was a jerk when he tried to dab .
1	Male U.S.A 45-54 Caucasian TradeOrTechnicalOrVocationalTraining	the sound system they have is very good and adds tons to the music .	!
1	Male U.S.A 75YearsOrOlder Caucasian Bachelor	behind it leads the way to an outside garden .	Later on I saw a painting of the magnificant building I visited and it did not do justice to the real thinng .
0	Male U.S.A 25-34 African Edu-AssociateDegree	[male] had lots to do on this day .	John has lots of errands to run today .
1	Female U.S.A 45-54 Caucasian Bachelor	i had a great time there .	The beach glistened at sunset as tide came in .
1	Female U.K 35-44 Caucasian Bachelor	soon after | we had painted a beautiful mural and the party as ready to take off .	We painted backdrops to match our theme .
0	Male U.S.A 18-24 SouthAsian NoDegree	the jumping action on this vehicle was impressive !	They were even cars that can jump which was very impressive
0	Male U.S.A 45-54 Caucasian TradeOrTechnicalOrVocationalTraining	[female] had waited many years to get married to her true love | [male] .	She waited and married her true love .
0	Female U.S.A 25-34 Ethnic-CentralAsian SomeHighSchool,NoDiploma	many gathered along to watch	The crowd gathers to mourn and pay tribute to the mayor
0	Male U.K 25-34 Caucasian SomeHighSchool,NoDiploma	fans watch the race and cheer for their favorites .	The woman puts together footage so that she can watch her favorite moments later .
0	Female U.S.A 45-54 Caucasian Doctorate	there were some demons in the house .	The statues of the demons disturb me and I wish my roommate would get rid of them .
1	Female U.S.A 45-54 Caucasian NoDegree	we got my father an angel statue .	A statue of an angel will be placed at the tomb of the Father .
0	Male U.S.A 45-54 HispanicOrLatino TradeOrTechnicalOrVocationalTraining	high fives were given	They all cheered and gave inspiration to each other .
1	Male U.S.A 25-34 Ethnic-NativeAmerican Master	here 's [female] | another rescued greyhound -- what a pretty face !	IT IS A BROWN DOG
